student_id,age,gender,grade,school,Math,Science,English,History,Art,Study_Hours,Attendance,study_group,Internet,Parent_Edu,Extracurricular,Avg_Score
1881,17,Male,10th,Greenwood High,88.0,66.0,83.0,81.0,55.0,3.6,72.3,,Yes,Bachelor,No,74.6
1882,18,Female,12th,National Grammar,89.0,74.0,92.0,70.0,58.0,1.7,70.4,Group A,Yes,Bachelor,Yes,76.6
1883,16,Female,9th,City Public School,,57.0,99.0,82.0,47.0,5.5,94.4,Group A,No,Master,Yes,71.25
1884,16,Male,11th,City Public School,59.0,90.0,73.0,79.0,95.0,5.8,80.4,Group A,Yes,,Yes,79.2
1885,14,Female,11th,City Public School,91.0,40.0,43.0,44.0,94.0,1.8,78.2,,Yes,High School,Yes,62.4
1886,15,Female,11th,National Grammar,80.0,84.0,56.0,36.0,86.0,7.2,87.7,,Yes,High School,Yes,68.4
1887,15,Female,12th,Greenwood High,50.0,71.0,43.0,69.0,82.0,3.8,81.1,Group B,Yes,,No,63.0
1888,18,Male,10th,Sunrise Academy,,98.0,82.0,57.0,89.0,1.6,62.3,Group C,Yes,High School,Yes,81.5
1889,15,Male,10th,Greenwood High,93.0,88.0,93.0,61.0,86.0,6.2,85.3,Group A,Yes,High School,Yes,84.2
1890,17,Male,11th,National Grammar,72.0,,65.0,44.0,62.0,6.4,61.0,,No,Bachelor,Yes,60.75
1891,15,Male,9th,Sunrise Academy,89.0,45.0,43.0,99.0,64.0,5.3,91.3,Group B,Yes,High School,Yes,68.0
1892,18,Female,9th,National Grammar,77.0,83.0,40.0,94.0,92.0,6.9,99.5,Group B,Yes,Bachelor,No,77.2
1893,15,Male,10th,City Public School,66.0,55.0,46.0,33.0,69.0,6.0,72.0,Group B,Yes,Bachelor,Yes,53.8
1894,17,Male,9th,City Public School,73.0,97.0,69.0,40.0,82.0,7.1,75.0,Group A,Yes,High School,Yes,72.2
1895,14,Female,10th,National Grammar,54.0,62.0,89.0,55.0,57.0,3.8,57.1,Group A,Yes,Bachelor,No,63.4
1896,18,Female,11th,Sunrise Academy,71.0,51.0,48.0,90.0,48.0,6.1,55.6,Group C,Yes,,Yes,61.6
1897,14,Female,10th,Sunrise Academy,,40.0,74.0,66.0,99.0,8.0,96.5,Group B,Yes,Bachelor,Yes,69.75
1898,14,Male,10th,Greenwood High,60.0,53.0,47.0,52.0,58.0,5.9,60.8,Group A,No,Master,Yes,54.0
1899,14,Male,11th,City Public School,85.0,90.0,63.0,69.0,77.0,1.4,75.1,Group B,Yes,High School,No,76.8
1900,16,Male,9th,Greenwood High,44.0,62.0,58.0,52.0,72.0,4.4,91.7,,Yes,Master,No,57.6
1901,16,Female,10th,Greenwood High,45.0,72.0,75.0,45.0,96.0,4.9,95.0,Group B,No,Bachelor,Yes,66.6
1902,14,Female,10th,National Grammar,,71.0,89.0,90.0,81.0,1.8,78.4,Group C,Yes,Master,Yes,82.75
1903,18,Male,11th,National Grammar,61.0,83.0,91.0,97.0,52.0,7.7,80.4,Group A,No,Bachelor,No,76.8
1904,17,Female,9th,Greenwood High,57.0,77.0,98.0,60.0,88.0,1.8,85.1,,No,,Yes,76.0
1905,17,Female,10th,City Public School,53.0,,82.0,82.0,78.0,1.8,98.3,Group A,Yes,Master,Yes,73.75
1906,15,Female,11th,National Grammar,49.0,92.0,66.0,54.0,88.0,7.4,82.1,,No,High School,No,69.8
1907,18,Male,10th,Greenwood High,85.0,47.0,71.0,73.0,49.0,4.0,80.2,Group B,Yes,High School,Yes,65.0
1908,16,Female,12th,Greenwood High,52.0,,53.0,41.0,98.0,1.0,55.7,Group B,Yes,High School,Yes,61.0
1909,14,Female,11th,Greenwood High,70.0,92.0,96.0,38.0,49.0,5.0,58.6,Group C,No,High School,No,69.0
1910,15,Male,9th,Greenwood High,69.0,66.0,57.0,41.0,75.0,5.0,81.0,Group C,Yes,Bachelor,Yes,61.6
1911,17,Male,9th,Greenwood High,42.0,94.0,67.0,98.0,89.0,1.0,97.1,,Yes,Bachelor,Yes,78.0
1912,16,Female,9th,Greenwood High,69.0,92.0,99.0,83.0,53.0,7.8,94.0,Group C,Yes,Master,Yes,79.2
1913,16,Female,9th,National Grammar,45.0,90.0,68.0,83.0,86.0,4.6,99.2,Group C,No,,Yes,74.4
1914,14,Male,10th,City Public School,68.0,62.0,55.0,57.0,76.0,4.7,78.8,Group C,No,Master,Yes,63.6
1915,17,Male,10th,Greenwood High,47.0,35.0,74.0,85.0,77.0,4.4,90.5,Group C,Yes,Master,Yes,63.6
1916,18,Female,9th,Sunrise Academy,83.0,76.0,86.0,98.0,47.0,5.1,92.8,Group B,No,,No,78.0
1917,16,Female,9th,National Grammar,84.0,82.0,98.0,87.0,74.0,2.5,84.2,Group C,Yes,High School,No,85.0
1918,14,Female,9th,National Grammar,82.0,74.0,98.0,71.0,94.0,,70.2,Group B,Yes,Bachelor,Yes,83.8
1919,18,Female,10th,Greenwood High,83.0,97.0,70.0,67.0,56.0,4.3,76.1,Group B,Yes,Bachelor,No,74.6
1920,17,Male,9th,National Grammar,72.0,38.0,43.0,97.0,73.0,6.6,93.6,Group A,No,Bachelor,No,64.6
1921,16,Female,9th,Greenwood High,56.0,72.0,76.0,82.0,47.0,0.9,68.4,Group B,Yes,Bachelor,No,66.6
1922,18,Female,12th,City Public School,,61.0,56.0,62.0,70.0,5.0,96.6,Group B,Yes,Bachelor,Yes,62.25
1923,18,Male,12th,City Public School,50.0,43.0,78.0,85.0,74.0,6.6,65.3,Group C,No,,No,66.0
1924,18,Female,9th,National Grammar,52.0,50.0,87.0,80.0,53.0,1.7,88.7,Group B,No,Bachelor,Yes,64.4
1925,16,Male,11th,National Grammar,89.0,90.0,85.0,72.0,70.0,0.6,83.4,,Yes,,Yes,81.2
1926,16,Female,9th,Sunrise Academy,50.0,65.0,65.0,44.0,46.0,2.8,88.7,Group C,Yes,Bachelor,Yes,54.0
1927,15,Female,12th,National Grammar,70.0,48.0,87.0,67.0,47.0,4.9,74.7,Group C,No,Bachelor,No,63.8
1928,17,Male,11th,Sunrise Academy,67.0,59.0,78.0,44.0,90.0,1.5,97.0,Group C,No,Bachelor,Yes,67.6
1929,14,Male,11th,City Public School,83.0,68.0,80.0,34.0,48.0,3.7,83.5,Group A,Yes,Master,Yes,62.6
1930,18,Female,9th,City Public School,45.0,58.0,43.0,83.0,69.0,,68.0,Group C,No,Bachelor,No,59.6
1931,15,Female,12th,Greenwood High,80.0,60.0,69.0,80.0,95.0,5.0,83.7,Group B,No,Bachelor,No,76.8
1932,14,Female,12th,City Public School,55.0,54.0,69.0,39.0,57.0,2.6,67.9,,No,Bachelor,No,54.8
1933,15,Male,11th,Sunrise Academy,43.0,98.0,61.0,41.0,83.0,3.5,68.2,Group C,No,Master,Yes,65.2
1934,16,Female,9th,National Grammar,74.0,44.0,50.0,33.0,88.0,6.3,73.0,Group C,Yes,Bachelor,Yes,57.8
1935,18,Male,10th,Greenwood High,99.0,,41.0,47.0,79.0,7.6,93.4,,Yes,High School,No,66.5
1936,14,Male,10th,Sunrise Academy,87.0,39.0,83.0,65.0,99.0,7.0,77.5,Group C,Yes,Master,Yes,74.6
1937,14,Female,12th,National Grammar,95.0,92.0,51.0,54.0,67.0,4.7,85.6,Group A,Yes,Bachelor,No,71.8
1938,14,Male,10th,Greenwood High,98.0,61.0,69.0,65.0,53.0,3.6,72.6,Group B,No,,Yes,69.2
1939,14,Female,12th,City Public School,65.0,49.0,75.0,96.0,46.0,,66.9,,No,Bachelor,No,66.2
1940,14,Female,12th,Sunrise Academy,96.0,69.0,57.0,38.0,98.0,1.4,98.0,,Yes,Master,Yes,71.6
1941,15,Female,12th,National Grammar,51.0,87.0,65.0,90.0,85.0,1.3,82.2,Group A,Yes,Bachelor,Yes,75.6
1942,18,Female,10th,Greenwood High,50.0,78.0,92.0,82.0,88.0,5.7,97.0,Group B,Yes,High School,No,78.0
1943,16,Female,12th,Greenwood High,76.0,60.0,46.0,47.0,75.0,2.4,64.2,Group A,Yes,Bachelor,Yes,60.8
1944,16,Male,11th,City Public School,64.0,81.0,40.0,72.0,88.0,2.4,61.6,Group B,Yes,Bachelor,Yes,69.0
1945,16,Male,9th,National Grammar,57.0,68.0,97.0,64.0,91.0,8.0,93.5,Group A,Yes,Bachelor,No,75.4
1946,16,Female,9th,City Public School,58.0,84.0,65.0,92.0,46.0,1.9,85.6,Group C,Yes,High School,Yes,69.0
1947,15,Female,12th,City Public School,62.0,46.0,62.0,33.0,76.0,1.6,63.4,Group A,Yes,High School,Yes,55.8
1948,17,Male,9th,National Grammar,94.0,38.0,65.0,70.0,62.0,,67.1,,Yes,Bachelor,Yes,65.8
1949,18,Male,10th,National Grammar,77.0,82.0,84.0,74.0,57.0,4.8,91.0,,No,Bachelor,Yes,74.8
1950,14,Male,10th,National Grammar,93.0,89.0,45.0,79.0,90.0,5.2,75.4,,Yes,High School,Yes,79.2
1951,17,Male,9th,Sunrise Academy,57.0,35.0,45.0,57.0,49.0,3.2,85.2,Group A,Yes,,No,48.6
1952,16,Female,10th,National Grammar,65.0,64.0,83.0,71.0,86.0,4.5,69.3,,Yes,,No,73.8
1953,17,Female,9th,Greenwood High,45.0,37.0,47.0,98.0,88.0,6.4,72.2,,Yes,Bachelor,Yes,63.0
1954,18,Male,9th,City Public School,43.0,55.0,63.0,30.0,54.0,6.6,99.6,Group C,No,,Yes,49.0
1955,14,Female,9th,Sunrise Academy,83.0,83.0,61.0,68.0,87.0,7.7,66.1,Group C,Yes,,No,76.4
1956,14,Male,12th,National Grammar,90.0,96.0,58.0,46.0,69.0,6.7,77.8,Group B,No,,No,71.8
1957,18,Female,9th,Sunrise Academy,68.0,,76.0,64.0,78.0,4.7,93.0,Group B,Yes,Bachelor,Yes,71.5
1958,18,Male,12th,National Grammar,,49.0,57.0,75.0,81.0,1.8,65.8,Group B,Yes,High School,No,65.5
1959,16,Female,9th,Sunrise Academy,73.0,86.0,70.0,71.0,74.0,1.2,73.7,Group A,Yes,High School,No,74.8
1960,14,Male,9th,City Public School,56.0,80.0,76.0,68.0,51.0,0.9,82.7,Group B,Yes,Master,Yes,66.2
1961,17,Male,9th,City Public School,82.0,59.0,69.0,78.0,50.0,5.5,76.7,Group A,Yes,High School,Yes,67.6
1962,15,Female,10th,Greenwood High,82.0,55.0,96.0,91.0,98.0,6.6,75.7,Group A,No,High School,Yes,84.4
1963,15,Male,12th,Greenwood High,92.0,39.0,81.0,67.0,99.0,,71.3,Group B,Yes,Master,No,75.6
1964,18,Female,12th,National Grammar,,81.0,72.0,52.0,47.0,0.9,81.4,Group B,Yes,High School,No,63.0
1965,16,Female,9th,City Public School,41.0,52.0,49.0,51.0,57.0,4.5,,Group A,No,,No,50.0
1966,15,Male,9th,Sunrise Academy,73.0,55.0,76.0,33.0,47.0,7.5,84.4,Group C,No,,Yes,56.8
1967,14,Female,10th,Sunrise Academy,94.0,57.0,51.0,78.0,70.0,,58.2,,Yes,,No,70.0
1968,18,Female,10th,Sunrise Academy,47.0,98.0,93.0,88.0,68.0,6.6,83.4,,Yes,High School,No,78.8
1969,17,Female,10th,Greenwood High,52.0,74.0,69.0,97.0,97.0,6.5,97.9,,Yes,Bachelor,No,77.8
1970,18,Female,12th,Sunrise Academy,81.0,44.0,66.0,31.0,50.0,7.5,79.3,Group C,Yes,High School,Yes,54.4
1971,17,Female,12th,Greenwood High,,86.0,78.0,78.0,87.0,6.3,87.2,Group A,No,High School,No,82.25
1972,18,Male,12th,Greenwood High,69.0,95.0,48.0,60.0,93.0,6.1,80.1,Group B,Yes,Bachelor,Yes,73.0
1973,18,Female,9th,National Grammar,71.0,98.0,93.0,69.0,86.0,2.3,93.5,Group A,Yes,Master,No,83.4
1974,18,Female,12th,Sunrise Academy,75.0,39.0,60.0,77.0,56.0,0.9,,Group A,No,,No,61.4
1975,17,Female,11th,Sunrise Academy,86.0,87.0,51.0,80.0,93.0,4.4,63.3,Group B,No,Bachelor,Yes,79.4
1976,17,Female,11th,City Public School,69.0,89.0,94.0,72.0,80.0,1.4,74.7,Group C,Yes,High School,No,80.8
1977,18,Female,10th,National Grammar,40.0,71.0,68.0,84.0,46.0,7.7,72.7,,No,Bachelor,Yes,61.8
1978,15,Male,12th,City Public School,,90.0,72.0,78.0,55.0,2.7,73.2,,Yes,,No,73.75
1979,16,Female,11th,National Grammar,78.0,93.0,82.0,86.0,83.0,6.9,60.6,Group A,Yes,Bachelor,Yes,84.4
1980,16,Male,10th,Sunrise Academy,56.0,93.0,92.0,44.0,78.0,3.4,91.6,Group C,No,High School,No,72.6
1981,16,Male,12th,Greenwood High,98.0,,54.0,56.0,70.0,2.9,56.6,,Yes,High School,No,69.5
1982,17,Male,9th,Greenwood High,59.0,99.0,41.0,97.0,62.0,7.5,78.8,Group C,Yes,,Yes,71.6
1983,17,Male,11th,Greenwood High,63.0,94.0,91.0,93.0,65.0,3.2,84.8,Group B,Yes,High School,Yes,81.2
1984,15,Female,9th,Greenwood High,89.0,85.0,78.0,59.0,80.0,3.4,64.3,Group A,Yes,Master,Yes,78.2
1985,16,Male,12th,Greenwood High,61.0,64.0,92.0,65.0,84.0,1.3,,Group A,Yes,Master,Yes,73.2
1986,16,Male,11th,City Public School,68.0,45.0,83.0,96.0,96.0,,92.7,Group C,Yes,Bachelor,Yes,77.6
1987,18,Female,12th,National Grammar,61.0,73.0,93.0,78.0,90.0,2.7,76.2,,Yes,High School,No,79.0
1988,17,Female,9th,Sunrise Academy,83.0,97.0,57.0,84.0,88.0,4.9,73.5,Group C,Yes,High School,No,81.8
1989,16,Female,11th,City Public School,48.0,98.0,42.0,85.0,66.0,4.9,65.6,Group B,Yes,,No,67.8
1990,15,Male,9th,National Grammar,76.0,95.0,46.0,97.0,97.0,5.9,,,No,Master,Yes,82.2
1991,15,Female,12th,Greenwood High,49.0,88.0,82.0,73.0,74.0,6.1,60.9,,Yes,Bachelor,No,73.2
1992,16,Female,12th,National Grammar,75.0,92.0,57.0,60.0,94.0,4.4,85.6,Group C,Yes,Bachelor,No,75.6
1993,17,Male,9th,National Grammar,76.0,90.0,83.0,87.0,87.0,3.0,92.9,Group B,Yes,Master,Yes,84.6
1994,15,Female,11th,Greenwood High,67.0,68.0,77.0,82.0,74.0,6.8,,,Yes,Master,Yes,73.6
1995,18,Female,9th,Greenwood High,67.0,65.0,76.0,52.0,52.0,2.8,94.0,Group A,No,High School,Yes,62.4
1996,15,Female,12th,Greenwood High,,86.0,97.0,57.0,78.0,4.3,56.5,Group B,Yes,,No,79.5
1997,14,Female,9th,Sunrise Academy,82.0,35.0,72.0,45.0,91.0,3.5,96.1,,Yes,,Yes,65.0
1998,14,Male,12th,Greenwood High,60.0,89.0,83.0,66.0,53.0,6.9,60.3,Group C,Yes,Bachelor,No,70.2
1999,17,Female,9th,Sunrise Academy,63.0,56.0,98.0,50.0,95.0,3.7,84.1,,Yes,High School,Yes,72.4
2000,16,Female,11th,Greenwood High,81.0,74.0,70.0,46.0,64.0,3.4,66.3,Group A,Yes,High School,No,67.0
